label,label_name,text,text_clean
0,ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",fr ndship is like a needle of a clock though v r in d same clock v r nt able num met evn if v meet itz only 4few seconds bt v alwys stay conected gud 9t
0,ham,Aight well keep me informed,aight well keep me informed
0,ham,I'm aight. Wat's happening on your side.,i m aight wat s happening on your side
0,ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.,get me out of this dump heap my mom decided to come to lowes boring
0,ham,Did u find out what time the bus is at coz i need to sort some stuff out.,did u find out what time the bus is at coz i need to sort some stuff out
0,ham,Ok... I din get ur msg...,ok i din get ur msg
1,spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",dear voucher holder to claim this weeks offer at you pc please go to url ts cs apply to stop texts txt stop to num
0,ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni8
0,ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,don t look back at the building because you have no coat and i don t want you to get more sick just hurry home and wear a coat to the gym
0,ham,Waiting in e car 4 my mum lor. U leh? Reach home already?,waiting in e car num my mum lor u leh reach home already
0,ham,have * good weekend.,have good weekend
1,spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free num join optout txt stop help08714742804
0,ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,i am back bit long cos of accident on a30 had to divert via wadebridge i had a brilliant weekend thanks speak soon lots of love
0,ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,lol i have to take it member how i said my aunt flow didn t visit for num months it s cause i developed ovarian cysts bc is the only way to shrink them
0,ham,Ya it came a while ago,ya it came a while ago
0,ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,i want to tell you how bad i feel that basically the only times i text you lately are when i need drugs
0,ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,don t forget who owns you and who s private property you are and be my good boy always passionate kiss
0,ham,Great comedy..cant stop laughing da:),great comedy cant stop laughing da
0,ham,It is only yesterday true true.,it is only yesterday true true
0,ham,What year. And how many miles.,what year and how many miles
0,ham,When you came to hostel.,when you came to hostel
0,ham,No..its ful of song lyrics..,no its ful of song lyrics
1,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",congrats num mobile 3g videophones r yours call num now videochat wid your mates play java games dload polyph music noline rentl
0,ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,so is there anything specific i should be doing with regards to jaklin or what because idk what the fuck
1,spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,num days to euro2004 kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to num
0,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",each moment in a day has its own value morning brings hope afternoon brings faith evening brings luv night brings rest wish u find them all today good morning
0,ham,Then we wait 4 u lor... No need 2 feel bad lar...,then we wait num u lor no need num feel bad lar
0,ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing
0,ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,or i go home first lar ì_ wait num me lor i put down my stuff first
0,ham,"Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",thanx num the time weåõve spent 2geva its bin mint ur my baby and all i want is u xxxx
1,spam,FreeMsg>FAV XMAS TONES!Reply REAL,freemsg fav xmas tones reply real
0,ham,I love working from home :),i love working from home
0,ham,Yo theres no class tmrw right?,yo theres no class tmrw right
0,ham,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,not yet had ya sapna aunty manege y day hogidhe chinnu full weak and swalpa black agidhane
0,ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",you know wot people wear t shirts jumpers hat belt is all we know we r at cribbs
0,ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",gud gud k chikku tke care sleep well gud nyt
0,ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,yar i wanted num scold u yest but late already i where got zhong se qing you if u ask me b4 he ask me then i ll go out w u all lor n u still can act so real
0,ham,Ok try to do week end course in coimbatore.,ok try to do week end course in coimbatore
1,spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,num 25p num alfie moon s children in need song on ur mob tell ur m8s txt tone charity to num for nokias or poly charity for polys zed num profit num charity
0,ham,Haf u eaten? Wat time u wan me 2 come?,haf u eaten wat time u wan me num come
0,ham,Thank you baby! I cant wait to taste the real thing...,thank you baby i cant wait to taste the real thing
0,ham,I had it already..sabarish asked me to go..,i had it already sabarish asked me to go
0,ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,wat so late still early mah or we juz go num dinner lor aiya i dunno
0,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas
0,ham,"Yeah, give me a call if you've got a minute",yeah give me a call if you ve got a minute
0,ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,finish already yar they keep saying i mushy i so embarrassed ok
0,ham,So wats ur opinion abt him and how abt is character?,so wats ur opinion abt him and how abt is character
0,ham,here is my new address -apples&pairs&all that malarky,here is my new address apples pairs all that malarky
0,ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,let me know how to contact you i ve you settled in a room lets know you are ok
0,ham,Also andros ice etc etc,also andros ice etc etc
0,ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",hey i want you i crave you i miss you i need you i love you ahmad saeed al hallaq
0,ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,this message is from a great doctor in india num do not drink appy fizz it contains cancer causing age
0,ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,pass dis to all ur contacts n see wat u get red i m in luv wid u blue u put a smile on my face purple u r realy hot pink u r so swt orange i thnk i lyk u green i realy wana go out wid u yelow i wnt u bck black i m jealous of u brown i miss you nw plz giv me one color
0,ham,There the size of elephant tablets & u shove um up ur ass!!,there the size of elephant tablets u shove um up ur ass
1,spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,urgent your mobile number has been awarded with a å num prize guaranteed call num from land line claim num valid 12hrs only
0,ham,Oh ok i didnt know what you meant. Yep i am baby jontin,oh ok i didnt know what you meant yep i am baby jontin
